filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,pbac_year,pbac_month,extraction_ok,error_note
dapagliflozin-CKD-psd-july-2021.pdf,dapagliflozin,Forxiga,"Treatment of chronic kidney disease (CKD) in patients with eGFR 25-75 mL/min/1.73m², urinary albumin to creatinine ratio ≥200 and ≤5000 mg/g, on stable maximum tolerated dose of ACEI or ARB.",Rare disease,Recommended with restriction,Authority Required,Placebo plus standard of care (ACEI or ARB),,,ICER not stated in provided document excerpt,no,,,,yes,2021,7,yes,
dapagliflozin-ckd-psd-nov-2021.pdf,dapagliflozin,Forxiga,Treatment of chronic kidney disease in patients with eGFR ≥25 to ≤75 mL/min/1.73 m² and urinary albumin to creatinine ratio ≥200 to ≤5000 mg/g who are on maximum tolerated dose of an ACE inhibitor or angiotensin II receptor blocker.,Other,Recommended with restriction,Authority Required,placebo plus standard of care (ACE inhibitor or ARB),,,ICER not stated in extracted text; pricing details redacted,no,,,,yes,2021,11,yes,
dapagliflozin-ckd-psd-september-2021.pdf,dapagliflozin,Forxiga,"Treatment of chronic kidney disease in patients with eGFR ≥25 to ≤75 mL/min/1.73 m² and UACR ≥200 to ≤5000 mg/g, stable on maximum tolerated dose of ACEI or ARB.",Other,Recommended with restriction,Authority Required,Placebo plus standard of care (ACEI or ARB),,,ICER values redacted in document; pricing information commercially sensitive and not disclosed,no,,,,yes,2021,9,yes,
dapagliflozin-dapa-with-metformin-and-dapa-with-saxa-psd-november-2017.pdf,dapagliflozin,Forxiga; Xigduo XR; Qtern,"Type 2 Diabetes Mellitus (T2DM) in triple oral therapy with a dipeptidyl peptidase 4 (DPP4) inhibitor and metformin, in patients with HbA1c >7% or blood glucose >10 mmol/L in >20% of tests.",Diabetes,Recommended with restriction,Authority Required,empagliflozin with linagliptin,,,Cost-minimisation approach; ICER not calculated. Economic evaluation based on cost-minimisation to empagliflozin with linagliptin.,no,,,,yes,2017,11,yes,
dapagliflozin-HF-psd-july-2021.pdf,dapagliflozin,Forxiga,"Treatment of patients with symptomatic heart failure with reduced ejection fraction (HFrEF) who are receiving concomitant optimal standard chronic heart failure treatment including beta-blocker and ACE inhibitor, ARB or ARNI.",Cardiovascular,Recommended with restriction,Authority Required,standard care alone (beta-blocker plus ACE inhibitor or ARB with or without MRA),,,ICER values not stated in provided text extract,no,,,DAPA-HF,yes,2021,7,yes,
dapagliflozin-hf-psd-september-2021.pdf,dapagliflozin,Forxiga,"Treatment of patients with symptomatic heart failure with reduced ejection fraction (HFrEF) who are receiving concomitant optimal standard chronic heart failure treatment including beta-blocker and ACE inhibitor, ARB, or ARNI.",Cardiovascular,Recommended with restriction,Authority Required,standard care alone (beta-blocker plus ACE inhibitor or ARB with or without MRA),,,ICER values not stated in the provided document excerpt,no,,,DAPA-HF,yes,2021,9,yes,
dapagliflozin-metformin-psd-07-2014.pdf,dapagliflozin and metformin extended release,Xigduo XR,Treatment of type 2 diabetes as a fixed dose combination for patients inadequately controlled by metformin and a sulfonylurea.,Diabetes,Recommended with restriction,Authority Required,individual components of dapagliflozin and metformin XR co-administered,,,Cost minimisation analysis used; no ICER calculated,yes,Risk share agreement considered to manage risk of use outside restriction,,"CT-092, CT-100, CT-125, CT-014",no,2014,7,yes,
dapagliflozin-metformin-psd-july-2017.pdf,dapagliflozin with metformin,XIGDUO® XR,"Type 2 diabetes mellitus as third-line triple oral therapy in combination with a dipeptidyl peptidase-4 (DPP4) inhibitor, when treatment with metformin and a DPP4 inhibitor does not provide adequate glycaemic control.",Diabetes,Deferred,Authority Required,co-administered individual components (dapagliflozin and metformin) taken separately,,,No economic comparison was provided as this was a minor submission. Cost-minimisation basis requested but not established as the component parts are not currently PBS listed for triple oral therapy in this setting.,no,,,"Study 129, Study 10",no,2017,7,yes,
dapagliflozin-psd-07-2013.pdf,dapagliflozin,Forxiga,Type 2 diabetes mellitus as dual oral combination therapy with metformin or a sulfonylurea in patients whose HbA1c is greater than 7% despite prior treatment and where metformin and sulfonylurea combination is contraindicated or not tolerated.,Diabetes,Recommended with restriction,Authority Required,sitagliptin 100 mg,,,,yes,"Risk share agreement proposed to manage potential off-label use outside the third line restriction, given observed similar utilisation patterns with gliptins.",,"Trial CT-014, Trial CT-003, Rosenstock 2011, Rosenstock 2012, Bergenstal 2012, Derosa 2012, Yang 2012, Raz 2008",yes,2013,7,yes,
dapagliflozin-psd-07-2014.pdf,dapagliflozin,Forxiga®,"Type 2 diabetes mellitus (T2DM) in combination with metformin or a sulfonylurea, in patients whose diabetes cannot be adequately controlled with these agents alone.",Diabetes,Noted,Authority Required,sitagliptin,,,,no,,,,yes,2014,7,yes,
dapagliflozin-psd-11-2014.pdf,dapagliflozin,Forxiga,Type 2 diabetes mellitus in combination with insulin for patients with inadequate glycaemic control (HbA1c >7% or blood glucose >10 mmol/L) despite treatment with insulin and oral antidiabetic agents.,Diabetes,Not recommended,Authority Required,insulin up-titration or intensification,,,Cost-minimisation analysis used; ICER not calculated. Pricing information redacted.,no,,,"CT-006, GWCO, GWDM",yes,2014,11,yes,
dapagliflozin-psd-july-2017.pdf,dapagliflozin,Forxiga®,"Type 2 diabetes mellitus in adults with inadequate glycaemic control on dual therapy with metformin and a dipeptidyl peptidase-4 (DPP4) inhibitor, as add-on triple oral therapy.",Diabetes,Recommended with restriction,Authority Required,"long-acting insulin (individualised dose) in combination with metformin and a DPP4 inhibitor, and sulfonylurea in combination with metformin and DPP4 inhibitor",,,Economic evaluation based on cost-minimisation; specific ICER values not stated in extracted text,no,,,,no,2017,7,yes,
dapagliflozin-psd-july-2023.pdf,dapagliflozin,Forxiga,"Treatment of symptomatic chronic heart failure (NYHA class II-IV) in adults with left ventricular ejection fraction (LVEF) greater than 40% and evidence of structural heart disease, as add-on therapy to standard of care.",Cardiovascular,Recommended with restriction,Authority Required,empagliflozin,,,Cost-minimisation approach used; ICER not applicable,no,,,DELIVER,no,2023,7,yes,
dapagliflozin-psd-march-2015.pdf,dapagliflozin,Forxiga,Type 2 diabetes mellitus in combination with metformin and a sulfonylurea (triple therapy) in patients with inadequate glycaemic control despite maximal tolerated doses of metformin and sulfonylurea.,Diabetes,Recommended with restriction,Authority Required,insulin glargine,,,Cost-minimisation analysis performed; ICER figures redacted or not disclosed in document,no,,,,no,2015,3,yes,
dapagliflozin-psd-march-2022.pdf,dapagliflozin,Forxiga,"Chronic kidney disease (CKD) to reduce the risk of progressive decline in kidney function in adults with proteinuric CKD (Stage 2, 3 or 4 with urine ACR ≥30 mg/g).",Other,Recommended with restriction,Authority Required,standard care,,,ICER not stated in document; financial estimates redacted for confidentiality,yes,"Risk sharing arrangement proposed but not accepted as submitted. PBAC recommended expenditure caps based only on agreed CKD financial estimates and HFrEF utilisation caps, excluding T2DM estimates.",,,yes,2022,3,yes,
dapagliflozin-psd-nov-2020.pdf,dapagliflozin,Forxiga,"Treatment of symptomatic chronic heart failure with reduced ejection fraction (NYHA class II-IV) as an adjunct to standard care therapy (ACE inhibitor, ARB, or sacubitril/valsartan; beta-blocker; and, if appropriate, an MRA).",Cardiovascular,Recommended with restriction,Authority Required,sacubitril/valsartan,,,Cost-minimisation analysis used; ICER not applicable,no,,,DAPA-HF,no,2020,11,yes,
dapagliflozin-saxagliptin-psd-july-2017.pdf,dapagliflozin/saxagliptin,Qtern,"Type 2 diabetes mellitus in adults who do not achieve glycaemic control on dual therapy with metformin and a DPP4 inhibitor, as a third-line treatment option.",Diabetes,Deferred,Authority Required,individual components (dapagliflozin 10 mg and saxagliptin 5 mg taken separately),,,Cost-minimisation basis compared to individual components; not an ICER submission,no,,,,no,2017,7,yes,
dapagliflozin-with-sitagliptin-psd-march-2024.pdf,dapagliflozin with sitagliptin,Sidapvia,"Treatment of Type 2 diabetes mellitus in patients with inadequate glycemic control despite dual oral combination therapy with metformin and either a DPP4 inhibitor or SGLT2 inhibitor, for use as triple therapy in combination with metformin.",Diabetes,Recommended with restriction,Authority Required,dapagliflozin 10 mg and sitagliptin 100 mg given individually,,,Cost-minimisation approach used; no ICER calculated as bioequivalence study was basis of submission,no,,,,no,2024,3,yes,
dapsone-psd-march-2025.pdf,dapsone,Dapsomed®,"Dermatitis herpetiformis, leprosy, and actinomycotic mycetoma.",Other,Recommended,Unrestricted,dapsone 25 mg tablet (DAPSONE),,,Cost-minimisation basis; no ICER calculated as not expected to provide substantial clinical improvement over existing therapy.,no,,,,no,2025,3,yes,
daratumumab-psd-03-2023.pdf,daratumumab,Darzalex,"Treatment of transplant ineligible, newly diagnosed multiple myeloma in combination with lenalidomide and dexamethasone",Haematology,Recommended with restriction,Authority Required,"lenalidomide and dexamethasone (Ld); bortezomib, lenalidomide and dexamethasone (BLd)",,,ICER not stated in extracted text,no,,,MAIA,no,2023,3,yes,
daratumumab-psd-july-2020.pdf,daratumumab,Darzalex®,"Relapsed and/or refractory multiple myeloma as second-line therapy in combination with bortezomib and dexamethasone, for patients with progressive disease after no more than one prior line of drug therapy.",Oncology,Recommended with restriction,Authority Required,bortezomib plus dexamethasone (Bd),,,ICER values redacted (commercially sensitive),yes,Risk Sharing Arrangement (RSA) proposed. Sponsor stated daratumumab monotherapy would be supplied compassionately as last-line therapy to MM patients with no other PBS-funded treatment options.,,,yes,2020,7,yes,
daratumumab-psd-july-2021.pdf,daratumumab,Darzalex SC,Relapsed and/or refractory multiple myeloma (second-line) in combination with bortezomib and dexamethasone,Haematology,Recommended with restriction,Authority Required,daratumumab intravenous 16 mg/kg,,,Cost-minimisation analysis used; no ICER calculated,no,,,COLUMBA,no,2021,7,yes,
daratumumab-psd-march-2019.pdf,daratumumab,Darzalex,Relapsed or refractory multiple myeloma (RRMM): in combination with bortezomib and dexamethasone for patients with at least one prior therapy; as monotherapy for highly treatment-experienced patients or those refractory after at least three prior lines including a proteasome inhibitor and immunomodulatory agent.,Haematology,Noted,Authority Required,bortezomib plus dexamethasone (Bd),,,Redacted in document,yes,Special pricing arrangement (SPA) proposed; varied between combination and monotherapy settings,,,yes,2019,3,yes,
daratumumab-psd-march-2025.pdf,daratumumab,Darzalex,"Treatment of transplant ineligible, newly diagnosed multiple myeloma (TI NDMM) in combination with lenalidomide and dexamethasone.",Haematology,,Authority Required,"lenalidomide and dexamethasone (Ld); bortezomib, lenalidomide and dexamethasone (BLd)",,,ICER values not stated in the extracted text,no,,,"MAIA, MRDR",yes,2025,3,yes,
daratumumab-psd-may-2022.pdf,daratumumab,Darzalex SC®,"In combination with cyclophosphamide, bortezomib and dexamethasone (CyBorD) for newly diagnosed patients with systemic light-chain AL amyloidosis.",Haematology,Recommended with restriction,Authority Required,"CyBorD (bortezomib, cyclophosphamide and dexamethasone)",,,ICER redacted in document,no,,,ANDROMEDA,no,2022,5,yes,
daratumumab-psd-november-2017.pdf,daratumumab,Darzalex,"Treatment of relapsed or refractory multiple myeloma (RRMM) in combination with bortezomib and dexamethasone or lenalidomide and dexamethasone, in patients with progressive disease after at least one prior therapy.",Oncology,Recommended with restriction,Authority Required,bortezomib-dexamethasone (Bd) and lenalidomide-dexamethasone (Ld),,,ICER values are redacted (commercially sensitive information),yes,Special pricing arrangement (SPA) proposed with specified percentage reductions of AEMP for use with bortezomib and lenalidomide,,,no,2017,11,yes,
