filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,budget_impact_aud,rejection_reasons,patient_advocacy,pico_population,evidence_type,line_of_therapy,trial_size,primary_endpoint,economic_model,pbac_year,pbac_month,extraction_ok,error_note
ertugliflozin-psd-july-2018.pdf,ertugliflozin,Steglatro; Segluromet (in combination with metformin),"Type 2 diabetes mellitus in patients with inadequate glycaemic control (HbA1c >7%) despite treatment with metformin or a sulfonylurea, as dual oral therapy or fixed-dose combination with metformin.",Diabetes,Recommended with restriction,Authority Required,"dapagliflozin, empagliflozin",,,,no,,,,yes,,,no,"Adults with type 2 diabetes mellitus inadequately controlled (HbA1c >7%) on metformin or a sulfonylurea monotherapy, for use as combination therapy or as fixed-dose combination with metformin.",RCT,Second-line,,HbA1c,,2018,7,yes,
ertugliflozin-psd-march-2018.pdf,ertugliflozin,Steglatro; Segluromet (with metformin),"Type 2 diabetes mellitus in patients inadequately controlled on metformin or a sulfonylurea, for use in dual oral therapy with metformin or a sulfonylurea, and as a fixed-dose combination with metformin.",Diabetes,Recommended with restriction,Authority Required,"dapagliflozin and empagliflozin (other SGLT2 inhibitors); for the FDC, concurrent treatment with individual components",,,Cost-minimisation basis; no ICER calculated,no,,,,no,,,no,Adults with type 2 diabetes inadequately controlled on metformin or a sulfonylurea (defined by HbA1c >7% or blood glucose >10 mmol/L in >20% of tests over 2 weeks),RCT,Second-line,,HbA1c,Cost-minimisation,2018,3,yes,
ertugliflozin-sitagliptin-psd-july-2018-psd.pdf,ertugliflozin with sitagliptin,Steglujan,"Type 2 diabetes mellitus in patients with inadequate glycaemic control on dual oral combination therapy with metformin and a DPP4 inhibitor or SGLT2 inhibitor, for use as triple oral therapy in combination with metformin.",Diabetes,Recommended with restriction,Authority Required,dapagliflozin with saxagliptin and empagliflozin with linagliptin fixed dose combination products,,,Cost-minimisation analysis conducted; no ICER calculated,no,,,,no,,,no,Patients with Type 2 diabetes mellitus with HbA1c >7% despite dual oral combination therapy with metformin and a DPP4 inhibitor or SGLT2 inhibitor; or blood glucose >10 mmol/L in >20% of tests over 2 weeks where HbA1c measurement is clinically inappropriate.,Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,,,yes,
escitalopram-psd-07-2014.pdf,escitalopram oxalate,Lexapro®,"Major depressive disorders, moderate to severe generalised anxiety disorder (GAD), and moderate to severe social anxiety disorder (SAD), as defined by DSM-IV criteria, in patients who have not responded to non-pharmacological therapy.",Neurology,Recommended with restriction,Restricted,,,,No economic analysis presented; cost-minimisation consideration only,no,,,,no,,,no,"Adults with major depressive disorders, moderate to severe GAD, or moderate to severe SAD (DSM-IV criteria) who have not responded to non-pharmacological therapy; assessed by GP with mental health care plan or by psychiatrist",Cost-minimisation,Any,,Cost-minimisation,Cost-minimisation,2014,7,yes,
esketamine-psd-12-2024.pdf,esketamine,Spravato,Treatment of treatment-resistant depression (TRD) in adults with major depressive disorder who have not responded adequately to at least 2 separate courses of treatment with different antidepressants of adequate dose and duration in the current moderate to severe depressive episode.,Neurology,,Authority Required,newly initiated oral antidepressant,,,ICER not stated in extracted text,no,,,,yes,,,no,"Adults with major depressive disorder who have not responded adequately to at least 2 separate courses of treatment with different antidepressants of adequate dose and duration in the current moderate to severe depressive episode, administered in conjunction with an oral antidepressant under healthcare professional supervision.",RCT,Later-line,,Other,CUA,2024,12,yes,
esketamine-psd-july-2021.pdf,esketamine,Spravato,"Treatment of treatment-resistant depression (TRD) in adults who have not responded adequately to at least two different antidepressants of adequate dose and duration, initiated in conjunction with a newly prescribed oral antidepressant.",Neurology,Not recommended,Authority Required,newly prescribed oral antidepressant alone,,,ICER not stated in document; prices redacted,no,,,"ASPIRE-1, ASPIRE-2",no,,Positioned inappropriately early in treatment algorithm; clinical definition of TRD did not reflect Australian practice; requirement to commence new antidepressant clinically inappropriate; inadequate monitoring requirements for adverse events; uncertain appropriate treatment duration; significant risk of off-label use in other conditions; clinicians advised other interventions with longer-term safety data should be considered first,no,Adult patients aged 18 years or greater with moderate to severe treatment-resistant depression who have failed to respond adequately to at least two different antidepressants of adequate dose and duration for the current episode,RCT,Later-line,,"Change in depression severity (MADRS), clinical response and remission rates",CUA,2021,7,yes,
esketamine-psd-july-2022.pdf,esketamine,Spravato,Treatment of treatment-resistant depression (TRD) in adult patients with major depressive disorder who have not responded adequately to at least 2 separate courses of treatment with different antidepressants of adequate dose and duration in the current moderate to severe depressive episode. Esketamine is initiated in conjunction with a newly initiated oral antidepressant.,Neurology,Noted,Authority Required,newly initiated oral antidepressant (OAD) alone,,,,no,,,,yes,,,no,"Adult patients with major depressive disorder who have not responded adequately to at least 2 separate courses of treatment with different antidepressants, each of adequate dose and duration, in the current moderate to severe depressive episode",RCT,Later-line,,Other,CEA,2022,7,yes,
esketamine-psd-july-2023.pdf,esketamine,Spravato®,Treatment of adult patients with treatment-resistant depression (major depressive disorder) who have not responded adequately to at least 2 separate courses of different antidepressants of adequate dose and duration in the current moderate to severe depressive episode. To be initiated in conjunction with a newly initiated oral antidepressant.,Neurology,Recommended with restriction,Authority Required,newly initiated oral antidepressant alone,,,Not stated in extracted text,no,,,,yes,,,yes,"Adult patients with major depressive disorder who have not responded adequately to at least 2 separate courses of treatment with different antidepressants, each of adequate dose and duration, in the current moderate to severe depressive episode",RCT,Later-line,,Change in depression severity using MADRS total score; clinical response and remission rates,CEA,2023,7,yes,
eslicarbazepine-psd-mar-2021.pdf,eslicarbazepine acetate,Zebinix,Adjunctive therapy for intractable partial onset seizures with or without secondary generalisation in patients aged 16 years and older who have failed to respond to adequate trials of at least one first-line and two second-line anti-epileptic drugs.,Neurology,Recommended with restriction,Authority Required,lacosamide,,,Cost-minimisation analysis approach used; no ICER range reported,no,,25700,Study 304,no,,,no,Patients aged 16 years and older with partial onset seizures with or without secondary generalisation who are treatment-resistant (failed adequate trials of two or more anti-epileptic drugs including at least one first-line and two second-line agents),RCT,Later-line,,ORR,Cost-minimisation,2021,3,yes,
essential-amino-acids-formula-with-vitamins-and-minerals-%28eaa-supplement%29-psd-nov-2021.pdf,essential amino acids formula with vitamins and minerals,EAA Supplement,Urea cycle disorders (UCDs) and gyrate atrophy (GA) of the choroid and retina.,Other,Noted,Restricted,Dialamine (essential amino acids formula with minerals and vitamin C),,,No ICER calculated; cost-minimisation comparison only (pricing and pack size change).,no,,,,no,,,no,Patients with urea cycle disorders (UCDs) and gyrate atrophy (GA) of the choroid and retina.,Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,2021,11,yes,
estetrol-with-drospirenone-psd-march-2025.pdf,estetrol with drospirenone,Nextstellis®,Combined oral contraceptive for women of reproductive age to prevent pregnancy.,Other,Recommended,Unrestricted,Any fixed dose combined oral contraceptive available on the PBS,,,Cost-consequence analysis used; no ICER calculated,no,,,,no,,,yes,Women of reproductive age seeking oral contraception,Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,2025,3,yes,
estradiol-progesterone-estradiol-and-progesterone-psd-nov-2024.pdf,estradiol; progesterone; estradiol and progesterone combination,Estrogel®; Prometrium®; Estrogel® Pro,Treatment of troublesome menopausal vasomotor symptoms (hot flushes) in women; endometrial protection in women with intact uterus receiving estrogen therapy; prevention of osteoporosis in postmenopausal women at high risk.,Other,,Unrestricted | Restricted,Sandrena (estradiol gel sachets 1 mg/g); medroxyprogesterone acetate (MPA) 5 mg or 10 mg; individual components,,,,no,,,,no,,,no,Women with symptoms of estrogen deficiency seeking menopause hormone therapy (MHT); women with intact uterus receiving estrogen therapy requiring endometrial protection; postmenopausal women at high risk of fractures.,Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,2024,11,yes,
estradiol-psd-july-2024.pdf,estradiol,Sandrena,Short-term treatment of climacteric symptoms after natural or surgical menopause. The listing requested is for the 500 microgram strength to allow more precise dosing and reduce wastage compared to the existing 1 mg strength.,Other,Recommended,Unrestricted,"Sandrena 1 mg in 1 gram gel sachet (same drug, higher strength)",,,Not applicable — cost-minimisation comparison between different strengths of the same drug; no economic model with ICER calculated,no,,,,no,,,no,"Women requiring treatment of climacteric symptoms after natural or surgical menopause, particularly those requiring a 500 microgram daily dose of estradiol",Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,2024,7,yes,
estradiol-with-progesterone-psd-november-2025.pdf,estradiol with progesterone,Bijuva,Treatment of moderate to severe vasomotor symptoms in postmenopausal women with an intact uterus.,Other,Recommended with restriction,Restricted,Estrogel Pro (estradiol gel) plus Prometrium (progesterone capsules),,,Cost-minimisation approach used; no ICER calculated,no,,,,no,,,no,"Postmenopausal women with an intact uterus experiencing moderate to severe vasomotor symptoms due to estrogen deficiency, at least 12 months since last menses.",RCT,Not applicable,,Other,Cost-minimisation,2025,11,yes,
etanercept-psd-07-2014.pdf,etanercept,Enbrel,"Treatment of severe active juvenile idiopathic arthritis in patients under 18 years of age weighing 62.5 kg or greater, allowing once-weekly dosing via 50 mg pre-filled syringe or auto-injector.",Immunology,Recommended with restriction,Authority Required,,,,Not applicable — cost-minimisation application; same price as existing 25 mg presentation,no,,,,no,,,no,"Patients under 18 years of age with severe active juvenile idiopathic arthritis, body weight ≥62.5 kg, who have failed or been intolerant to methotrexate or other conventional DMARDs, under supervision of a paediatric rheumatologist",Cost-minimisation,Later-line,,Cost-minimisation,Cost-minimisation,2014,7,yes,
etanercept-psd-11-2022.pdf,etanercept,Nepexto®,"Biosimilar to Enbrel for treatment of severe psoriatic arthritis, ankylosing spondylitis, severe active rheumatoid arthritis, severe chronic plaque psoriasis, and severe active juvenile idiopathic arthritis.",Immunology,Recommended with restriction,Authority Required,Enbrel (reference biologic); Brenzys (biosimilar comparator),,,No economic analysis presented; Category 3 submission with cost-minimisation to Enbrel assumed,no,,,"LBC-14-155, YLB113-001, YLB113-002",no,,,no,"Adults and children/adolescents weighing 62.5 kg or more with severe psoriatic arthritis, ankylosing spondylitis, severe active rheumatoid arthritis, severe chronic plaque psoriasis, or severe active juvenile idiopathic arthritis",RCT,Any,,"Efficacy, Safety, Immunogenicity",Cost-minimisation,2022,11,yes,
etanercept-psd-dec-2020.pdf,etanercept,Brenzys,"Biosimilar etanercept for rheumatoid arthritis (RA), ankylosing spondylitis (AS), psoriatic arthritis (PsA), and chronic plaque psoriasis (CPP) in biologic-naïve patients.",Immunology,Not recommended,Restricted,,,,,no,,,,yes,,Complex restrictions requiring detailed clinical information; changing from written to telephone authority would be difficult for Services Australia administrators to ensure specific entry criteria are addressed; request for exemption from treatment failure rule falls outside biosimilar uptake measures and is not supported by clinical evidence,no,"Biologic disease-modifying antirheumatic drug (bDMARD)-naïve patients with severe active rheumatoid arthritis, ankylosing spondylitis, severe psoriatic arthritis, or severe chronic plaque psoriasis",Other,First-line,,,,2020,12,yes,
